Timestamp,SourceIP,DestinationIP,Protocol,Length
2024-06-04 21:10:41.289512,104.18.32.115,130.231.7.192,TLS,763
2024-06-04 21:10:41.326098,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.326098,104.18.32.115,130.231.7.192,TLS,762
2024-06-04 21:10:41.329664,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.329664,104.18.32.115,130.231.7.192,TLS,763
2024-06-04 21:10:41.361585,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.361585,104.18.32.115,130.231.7.192,TLS,746
2024-06-04 21:10:41.362264,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.362264,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.364787,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.364787,104.18.32.115,130.231.7.192,TLS,747
2024-06-04 21:10:41.365765,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.365765,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.391290,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.391290,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.396445,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.396445,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.510691,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.510691,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.512026,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.512026,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.512026,104.18.32.115,130.231.7.192,TLS,6304
2024-06-04 21:10:41.512026,104.18.32.115,130.231.7.192,TLS,290
2024-06-04 21:10:41.514523,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.514523,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.514523,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.514523,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.515508,104.18.32.115,130.231.7.192,TLS,6304
2024-06-04 21:10:41.515508,104.18.32.115,130.231.7.192,TLS,288
2024-06-04 21:10:41.519347,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.519347,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.522413,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.522413,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.549828,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.549828,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.557756,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.557756,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.562624,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.562624,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.566202,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.566202,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.587177,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.587177,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.591295,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.591295,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.610498,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.610498,104.18.32.115,130.231.7.192,TLS,806
2024-06-04 21:10:41.615213,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.615213,104.18.32.115,130.231.7.192,TLS,807
2024-06-04 21:10:41.680294,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.680294,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.680480,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.680480,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.694854,70.34.201.152,130.231.7.192,TLS,302
2024-06-04 21:10:41.716696,130.231.7.192,70.34.201.152,TLS,339
2024-06-04 21:10:41.761542,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.761542,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.762175,104.18.32.115,130.231.7.192,TLS,1304
2024-06-04 21:10:41.762601,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.773819,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.773819,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.779183,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.779183,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.789108,130.231.7.192,104.18.32.115,TLS,123
2024-06-04 21:10:41.793842,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.793842,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.797782,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.797782,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.814791,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.814791,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.818392,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.818392,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.820319,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.820319,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.822725,70.34.201.152,130.231.7.192,TLS,1304
2024-06-04 21:10:41.822725,70.34.201.152,130.231.7.192,TLS,666
2024-06-04 21:10:41.823786,130.231.7.192,70.34.201.152,TLS,119
2024-06-04 21:10:41.823957,130.231.7.192,70.34.201.152,TLS,111
2024-06-04 21:10:41.823986,130.231.7.192,23.40.125.133,TLS,1875
2024-06-04 21:10:41.824894,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.824894,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.851246,23.40.125.133,130.231.7.192,TLS,3804
2024-06-04 21:10:41.851246,23.40.125.133,130.231.7.192,TLS,400
2024-06-04 21:10:41.851827,130.231.7.192,70.34.201.152,TLS,3849
2024-06-04 21:10:41.852162,130.231.7.192,70.34.201.152,TLS,445
2024-06-04 21:10:41.863600,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.863600,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.865574,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.865574,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.865574,104.18.32.115,130.231.7.192,TLS,846
2024-06-04 21:10:41.865574,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.867521,23.40.125.133,130.231.7.192,TLS,58
2024-06-04 21:10:41.867521,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.867521,104.18.32.115,130.231.7.192,TLS,847
2024-06-04 21:10:41.867892,130.231.7.192,70.34.201.152,TLS,101
2024-06-04 21:10:41.894497,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.894497,104.18.32.115,130.231.7.192,TLS,890
2024-06-04 21:10:41.898301,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.898301,104.18.32.115,130.231.7.192,TLS,891
2024-06-04 21:10:41.910118,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.910118,104.18.32.115,130.231.7.192,TLS,890
2024-06-04 21:10:41.913249,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.913249,104.18.32.115,130.231.7.192,TLS,891
2024-06-04 21:10:41.919733,70.34.201.152,130.231.7.192,TLS,168
2024-06-04 21:10:41.936432,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.936432,104.18.32.115,130.231.7.192,TLS,890
2024-06-04 21:10:41.936672,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.936672,104.18.32.115,130.231.7.192,TLS,891
2024-06-04 21:10:41.959533,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.959533,104.18.32.115,130.231.7.192,TLS,891
2024-06-04 21:10:41.971182,70.34.201.152,130.231.7.192,TLS,221
2024-06-04 21:10:41.971182,70.34.201.152,130.231.7.192,TLS,668
2024-06-04 21:10:41.971634,130.231.7.192,23.40.125.133,TLS,180
2024-06-04 21:10:41.971664,130.231.7.192,70.34.201.152,TLS,111
2024-06-04 21:10:41.971916,130.231.7.192,23.40.125.133,TLS,627
2024-06-04 21:10:41.973439,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.973439,104.18.32.115,130.231.7.192,TLS,891
2024-06-04 21:10:41.981450,104.18.32.115,130.231.7.192,TLS,6304
2024-06-04 21:10:41.981450,104.18.32.115,130.231.7.192,TLS,454
2024-06-04 21:10:41.986657,23.40.125.133,130.231.7.192,TLS,628
2024-06-04 21:10:41.986657,23.40.125.133,130.231.7.192,TLS,115
2024-06-04 21:10:41.988043,130.231.7.192,70.34.201.152,TLS,673
2024-06-04 21:10:41.988503,130.231.7.192,70.34.201.152,TLS,158
2024-06-04 21:10:41.998066,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:41.998066,104.18.32.115,130.231.7.192,TLS,890
2024-06-04 21:10:41.998066,23.40.125.133,130.231.7.192,TLS,85
2024-06-04 21:10:41.998350,130.231.7.192,70.34.201.152,TLS,128
2024-06-04 21:10:42.001574,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.001574,104.18.32.115,130.231.7.192,TLS,891
2024-06-04 21:10:42.020853,70.34.201.152,130.231.7.192,TLS,107
2024-06-04 21:10:42.023328,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.023328,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.023328,104.18.32.115,130.231.7.192,TLS,934
2024-06-04 21:10:42.023328,104.18.32.115,130.231.7.192,TLS,935
2024-06-04 21:10:42.047350,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.047350,104.18.32.115,130.231.7.192,TLS,934
2024-06-04 21:10:42.050911,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.050911,104.18.32.115,130.231.7.192,TLS,935
2024-06-04 21:10:42.073027,130.231.7.192,70.34.201.152,TLS,111
2024-06-04 21:10:42.081786,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.081786,104.18.32.115,130.231.7.192,TLS,934
2024-06-04 21:10:42.085087,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.085087,104.18.32.115,130.231.7.192,TLS,935
2024-06-04 21:10:42.088995,70.34.201.152,130.231.7.192,TLS,124
2024-06-04 21:10:42.089385,130.231.7.192,23.40.125.133,TLS,85
2024-06-04 21:10:42.091003,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.091003,104.18.32.115,130.231.7.192,TLS,934
2024-06-04 21:10:42.092251,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.092251,104.18.32.115,130.231.7.192,TLS,935
2024-06-04 21:10:42.103954,23.40.125.133,130.231.7.192,TLS,482
2024-06-04 21:10:42.104304,130.231.7.192,70.34.201.152,TLS,527
2024-06-04 21:10:42.109832,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.109832,104.18.32.115,130.231.7.192,TLS,934
2024-06-04 21:10:42.113590,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.113590,104.18.32.115,130.231.7.192,TLS,935
2024-06-04 21:10:42.120077,70.34.201.152,130.231.7.192,TLS,107
2024-06-04 21:10:42.181344,130.231.7.192,70.34.201.152,TLS,111
2024-06-04 21:10:42.182619,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.182619,104.18.32.115,130.231.7.192,TLS,934
2024-06-04 21:10:42.185243,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.185243,104.18.32.115,130.231.7.192,TLS,935
2024-06-04 21:10:42.189685,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.189685,104.18.32.115,130.231.7.192,TLS,934
2024-06-04 21:10:42.193699,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.193699,104.18.32.115,130.231.7.192,TLS,935
2024-06-04 21:10:42.195791,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.195791,104.18.32.115,130.231.7.192,TLS,974
2024-06-04 21:10:42.198616,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.198616,104.18.32.115,130.231.7.192,TLS,975
2024-06-04 21:10:42.220321,70.34.201.152,130.231.7.192,TLS,107
2024-06-04 21:10:42.224011,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.224011,104.18.32.115,130.231.7.192,TLS,974
2024-06-04 21:10:42.227602,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.227602,104.18.32.115,130.231.7.192,TLS,975
2024-06-04 21:10:42.272618,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.272618,104.18.32.115,130.231.7.192,TLS,974
2024-06-04 21:10:42.274692,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.274692,104.18.32.115,130.231.7.192,TLS,975
2024-06-04 21:10:42.291369,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.291369,104.18.32.115,130.231.7.192,TLS,974
2024-06-04 21:10:42.295739,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.295739,104.18.32.115,130.231.7.192,TLS,975
2024-06-04 21:10:42.303062,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.303062,104.18.32.115,130.231.7.192,TLS,974
2024-06-04 21:10:42.306921,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.306921,104.18.32.115,130.231.7.192,TLS,975
2024-06-04 21:10:42.314662,23.40.125.133,130.231.7.192,TLS,1304
2024-06-04 21:10:42.314662,23.40.125.133,130.231.7.192,TLS,310
2024-06-04 21:10:42.314662,23.40.125.133,130.231.7.192,TLS,106
2024-06-04 21:10:42.314888,130.231.7.192,70.34.201.152,TLS,1605
2024-06-04 21:10:42.315102,130.231.7.192,70.34.201.152,TLS,149
2024-06-04 21:10:42.329510,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.329510,104.18.32.115,130.231.7.192,TLS,974
2024-06-04 21:10:42.336595,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.336595,104.18.32.115,130.231.7.192,TLS,975
2024-06-04 21:10:42.340991,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.340991,104.18.32.115,130.231.7.192,TLS,974
2024-06-04 21:10:42.344876,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.344876,104.18.32.115,130.231.7.192,TLS,975
2024-06-04 21:10:42.359446,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.359446,104.18.32.115,130.231.7.192,TLS,1018
2024-06-04 21:10:42.363127,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.363127,104.18.32.115,130.231.7.192,TLS,1019
2024-06-04 21:10:42.382803,70.34.201.152,130.231.7.192,TLS,107
2024-06-04 21:10:42.405297,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.405297,104.18.32.115,130.231.7.192,TLS,1018
2024-06-04 21:10:42.408844,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.408844,104.18.32.115,130.231.7.192,TLS,1019
2024-06-04 21:10:42.412919,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.412919,104.18.32.115,130.231.7.192,TLS,1018
2024-06-04 21:10:42.416156,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.416156,104.18.32.115,130.231.7.192,TLS,1019
2024-06-04 21:10:42.417941,70.34.201.152,130.231.7.192,TLS,132
2024-06-04 21:10:42.418536,130.231.7.192,23.40.125.133,TLS,93
2024-06-04 21:10:42.418551,130.231.7.192,70.34.201.152,TLS,111
2024-06-04 21:10:42.420273,70.34.201.152,130.231.7.192,TLS,132
2024-06-04 21:10:42.420593,130.231.7.192,23.40.125.133,TLS,93
2024-06-04 21:10:42.420716,70.34.201.152,130.231.7.192,TLS,107
2024-06-04 21:10:42.420716,70.34.201.152,130.231.7.192,TLS,104
2024-06-04 21:10:42.420716,70.34.201.152,130.231.7.192,TLS,140
2024-06-04 21:10:42.421385,130.231.7.192,70.34.201.152,TLS,108
2024-06-04 21:10:42.427082,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.427082,104.18.32.115,130.231.7.192,TLS,1018
2024-06-04 21:10:42.431859,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.431859,104.18.32.115,130.231.7.192,TLS,1019
2024-06-04 21:10:42.437271,23.40.125.133,130.231.7.192,TLS,78
2024-06-04 21:10:42.455238,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.455238,104.18.32.115,130.231.7.192,TLS,1018
2024-06-04 21:10:42.458597,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.458597,104.18.32.115,130.231.7.192,TLS,1019
2024-06-04 21:10:42.465146,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.465146,104.18.32.115,130.231.7.192,TLS,1018
2024-06-04 21:10:42.469289,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.469289,104.18.32.115,130.231.7.192,TLS,1019
2024-06-04 21:10:42.481672,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.481672,104.18.32.115,130.231.7.192,TLS,1062
2024-06-04 21:10:42.485332,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.485332,104.18.32.115,130.231.7.192,TLS,1063
2024-06-04 21:10:42.505886,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.505886,104.18.32.115,130.231.7.192,TLS,1062
2024-06-04 21:10:42.512251,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.512251,104.18.32.115,130.231.7.192,TLS,1063
2024-06-04 21:10:42.521531,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.521531,104.18.32.115,130.231.7.192,TLS,1062
2024-06-04 21:10:42.524429,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.524429,104.18.32.115,130.231.7.192,TLS,1063
2024-06-04 21:10:42.617466,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.617466,104.18.32.115,130.231.7.192,TLS,1062
2024-06-04 21:10:42.620866,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.620866,104.18.32.115,130.231.7.192,TLS,1063
2024-06-04 21:10:42.645883,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.645883,104.18.32.115,130.231.7.192,TLS,1062
2024-06-04 21:10:42.650774,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.650774,104.18.32.115,130.231.7.192,TLS,1063
2024-06-04 21:10:42.660268,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.660268,104.18.32.115,130.231.7.192,TLS,1102
2024-06-04 21:10:42.663611,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.663611,104.18.32.115,130.231.7.192,TLS,1103
2024-06-04 21:10:42.683172,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.683172,104.18.32.115,130.231.7.192,TLS,1102
2024-06-04 21:10:42.687039,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.687039,104.18.32.115,130.231.7.192,TLS,1103
2024-06-04 21:10:42.691682,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.691682,104.18.32.115,130.231.7.192,TLS,1102
2024-06-04 21:10:42.693859,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.693859,104.18.32.115,130.231.7.192,TLS,1103
2024-06-04 21:10:42.695983,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.695983,104.18.32.115,130.231.7.192,TLS,1102
2024-06-04 21:10:42.700185,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.700185,104.18.32.115,130.231.7.192,TLS,1103
2024-06-04 21:10:42.701280,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.701280,104.18.32.115,130.231.7.192,TLS,1102
2024-06-04 21:10:42.704601,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.704601,104.18.32.115,130.231.7.192,TLS,1103
2024-06-04 21:10:42.723492,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.723492,104.18.32.115,130.231.7.192,TLS,1102
2024-06-04 21:10:42.727015,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.727015,104.18.32.115,130.231.7.192,TLS,1103
2024-06-04 21:10:42.749043,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.749043,104.18.32.115,130.231.7.192,TLS,1102
2024-06-04 21:10:42.754551,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.754551,104.18.32.115,130.231.7.192,TLS,1103
2024-06-04 21:10:42.764118,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.764118,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.766417,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.766417,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:42.772365,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.772365,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.777182,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.777182,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:42.785032,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.785032,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.789663,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.789663,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:42.790380,130.231.7.192,104.18.32.115,TLS,123
2024-06-04 21:10:42.809630,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.809630,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.821560,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.821560,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:42.835884,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.835884,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.838653,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.838653,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:42.871121,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.871121,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.874584,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.874584,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:42.889177,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.889177,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.893125,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.893125,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:42.900823,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.900823,104.18.32.115,130.231.7.192,TLS,1146
2024-06-04 21:10:42.904700,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:42.904700,104.18.32.115,130.231.7.192,TLS,1147
2024-06-04 21:10:43.006254,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.006254,104.18.32.115,130.231.7.192,TLS,1190
2024-06-04 21:10:43.012365,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.012365,104.18.32.115,130.231.7.192,TLS,1191
2024-06-04 21:10:43.015054,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.015054,104.18.32.115,130.231.7.192,TLS,1190
2024-06-04 21:10:43.017363,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.017363,104.18.32.115,130.231.7.192,TLS,1190
2024-06-04 21:10:43.019242,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.019242,104.18.32.115,130.231.7.192,TLS,1190
2024-06-04 21:10:43.022046,104.18.32.115,130.231.7.192,TLS,6304
2024-06-04 21:10:43.022046,104.18.32.115,130.231.7.192,TLS,1056
2024-06-04 21:10:43.024017,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.024017,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.024017,104.18.32.115,130.231.7.192,TLS,1191
2024-06-04 21:10:43.024017,104.18.32.115,130.231.7.192,TLS,1190
2024-06-04 21:10:43.028386,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.028386,104.18.32.115,130.231.7.192,TLS,1191
2024-06-04 21:10:43.033234,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.033234,104.18.32.115,130.231.7.192,TLS,1190
2024-06-04 21:10:43.072610,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.072610,104.18.32.115,130.231.7.192,TLS,1190
2024-06-04 21:10:43.085566,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.085566,104.18.32.115,130.231.7.192,TLS,1174
2024-06-04 21:10:43.111994,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.112116,104.18.32.115,130.231.7.192,TLS,1230
2024-06-04 21:10:43.125714,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.125714,104.18.32.115,130.231.7.192,TLS,1230
2024-06-04 21:10:43.173016,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.173016,104.18.32.115,130.231.7.192,TLS,1230
2024-06-04 21:10:43.175339,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.175339,104.18.32.115,130.231.7.192,TLS,1230
2024-06-04 21:10:43.222003,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.222003,104.18.32.115,130.231.7.192,TLS,1230
2024-06-04 21:10:43.229229,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.229229,104.18.32.115,130.231.7.192,TLS,1230
2024-06-04 21:10:43.240871,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.240871,104.18.32.115,130.231.7.192,TLS,1230
2024-06-04 21:10:43.261893,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.261893,104.18.32.115,130.231.7.192,TLS,1218
2024-06-04 21:10:43.281458,104.18.32.115,130.231.7.192,TLS,2554
2024-06-04 21:10:43.281458,104.18.32.115,130.231.7.192,TLS,1274
2024-06-04 21:10:43.302541,104.18.32.115,130.231.7.192,TLS,16304
2024-06-04 21:10:43.302541,104.18.32.115,130.231.7.192,TLS,210
2024-06-04 21:10:43.302541,104.18.32.115,130.231.7.192,TLS,16304
2024-06-04 21:10:43.302541,104.18.32.115,130.231.7.192,TLS,210
